micros,ax,ay
15208067,-0.0248,0.0972
15216028,-0.0467,0.1131
15224040,-0.0673,0.1264
15232053,-0.0924,0.1366
15240045,-0.1297,0.1434
15248045,-0.1786,0.1447
15256017,-0.2328,0.1454
15264016,-0.2964,0.1445
15272023,-0.3533,0.1248
15280026,-0.4035,0.0857
15288070,-0.4491,0.0419
15296032,-0.4901,-0.0027
15304068,-0.5250,-0.0462
15312024,-0.5566,-0.0926
15320055,-0.5821,-0.1510
15328026,-0.6012,-0.2155
15336057,-0.6095,-0.2855
15344034,-0.6105,-0.3640
15352033,-0.6078,-0.4522
15360033,-0.5900,-0.5475
15368039,-0.5566,-0.6384
15376035,-0.5114,-0.7214
15384040,-0.4586,-0.7888
15392029,-0.3976,-0.8335
15400031,-0.3280,-0.8582
15408027,-0.2525,-0.8687
15416042,-0.1706,-0.8712
15424021,-0.0891,-0.8698
15432034,-0.0060,-0.8252
15440032,0.0800,-0.7489
15448054,0.1647,-0.6595
15456039,0.2438,-0.5703
15464030,0.3091,-0.4853
15472032,0.3481,-0.4095
15480030,0.3555,-0.3395
15488033,0.3494,-0.2660
15496042,0.3283,-0.1889
15504030,0.2935,-0.1148
15512028,0.2459,-0.0421
15520033,0.1887,0.0223
15528042,0.1222,0.0746
15536041,0.0522,0.1068
15544028,-0.0168,0.1230
15552039,-0.0769,0.1271
15560055,-0.1218,0.1276
15568055,-0.1618,0.1282
15576056,-0.1942,0.1285
15584043,-0.2226,0.1278
15592061,-0.2519,0.1115
15600041,-0.2811,0.0829
15608034,-0.3094,0.0513
15616036,-0.3409,0.0168
15624027,-0.3755,-0.0218
15632039,-0.4086,-0.0636
15640024,-0.4382,-0.1136
15648027,-0.4604,-0.1675
15656040,-0.4725,-0.2255
15664030,-0.4740,-0.2844
15672025,-0.4727,-0.3440
15680033,-0.4603,-0.4109
15688038,-0.4267,-0.4846
15696028,-0.3778,-0.5602
15704037,-0.3217,-0.6259
15712057,-0.2601,-0.6727
15720041,-0.1922,-0.6957
15728072,-0.1232,-0.6995
15736043,-0.0539,-0.6996
15744035,0.0126,-0.6822
15752043,0.0785,-0.6365
15760044,0.1407,-0.5766
15768049,0.1978,-0.5070
15776043,0.2417,-0.4266
15784059,0.2629,-0.3375
15792041,0.2637,-0.2447
15800053,0.2516,-0.1558
15808049,0.2089,-0.0669
15816064,0.1398,0.0133
15824053,0.0529,0.0743
15832057,-0.0345,0.1127
15840053,-0.1012,0.1421
15848038,-0.1489,0.1781
15856041,-0.1867,0.2141
15864051,-0.2203,0.2426
15872044,-0.2577,0.2590
15880050,-0.3028,0.2614
15888080,-0.3546,0.2619
15896062,-0.4078,0.2480
15904074,-0.4583,0.2159
15912052,-0.5104,0.1718
15920054,-0.5663,0.1151
15928048,-0.6222,0.0481
15936079,-0.6755,-0.0240
15944057,-0.7243,-0.0988
15952078,-0.7654,-0.1845
15960078,-0.7944,-0.2816
15968062,-0.8064,-0.3807
15976075,-0.8064,-0.4851
15984063,-0.7985,-0.6047
15992039,-0.7671,-0.7293
16000060,-0.7181,-0.7829
16008056,-0.6431,-0.8092
16016058,-0.5575,-0.8371
16024058,-0.4733,-0.8627
16032052,-0.3892,-0.8873
16040074,-0.3118,-0.9102
16048068,-0.2401,-0.9207
16056076,-0.1701,-0.9222
16064059,-0.1035,-0.8848
16072083,-0.0380,-0.8007
16080052,0.0258,-0.6909
16088083,0.0838,-0.5595
16096047,0.1290,-0.4128
16104089,0.1490,-0.2684
16112088,0.1490,-0.1415
16120083,0.1313,-0.0277
16128056,0.0858,0.0683
16136085,0.0258,0.1490
16144085,-0.0365,0.2197
16152093,-0.0872,0.3044
16160081,-0.1256,0.3943
16168086,-0.1552,0.4744
16176081,-0.1825,0.5390
16184091,-0.2077,0.5836
16192082,-0.2363,0.6053
16200072,-0.2726,0.6089
16208082,-0.3101,0.6092
16216064,-0.3498,0.5938
16224080,-0.3943,0.5444
16232090,-0.4418,0.4668
16240087,-0.4942,0.3643
16248070,-0.5412,0.2542
16256085,-0.5747,0.1415
16264081,-0.5927,0.0231
16272090,-0.5985,-0.0892
16280091,-0.5966,-0.1973
16288087,-0.5799,-0.3083
16296094,-0.5499,-0.4212
16304082,-0.5112,-0.5213
16312081,-0.4652,-0.6040
16320086,-0.4262,-0.6544
16328066,-0.3669,-0.7088
16336062,-0.3048,-0.7494
16344062,-0.2393,-0.7711
16352062,-0.1747,-0.7747
16360059,-0.1099,-0.7732
16368113,-0.0432,-0.7285
16376058,0.0323,-0.6469
16384065,0.1153,-0.5381
16392054,0.2012,-0.4166
16400066,0.2768,-0.2948
16408059,0.3253,-0.1743
16416067,0.3461,-0.0629
16424093,0.3477,0.0385
16432097,0.3381,0.1369
16440075,0.3061,0.2394
16448079,0.2589,0.3427
16456060,0.2032,0.4407
16464062,0.1461,0.5262
16472058,0.0853,0.5896
16480069,0.0198,0.6324
16488062,-0.0522,0.6629
16496077,-0.1258,0.6794
16504073,-0.2090,0.6817
16512068,-0.2964,0.6740
16520074,-0.3915,0.6284
16528079,-0.5026,0.5547
16536075,-0.6202,0.4618
16544098,-0.7245,0.3601
16552080,-0.8155,0.2605
16560077,-0.8913,0.1637
16568094,-0.9393,0.0688
16576091,-0.9588,-0.0148
16584097,-0.9550,-0.0533
16592075,-0.9456,-0.1026
16600079,-0.9310,-0.1695
16608068,-0.9113,-0.2595
16616065,-0.8851,-0.3694
16624080,-0.8411,-0.4663
16632084,-0.7731,-0.5353
16640084,-0.6804,-0.5731
16648080,-0.5656,-0.5792
16656088,-0.4367,-0.5753
16664102,-0.3114,-0.5320
16672091,-0.1901,-0.4598
16680087,-0.0799,-0.3761
16688098,0.0157,-0.2961
16696098,0.0940,-0.2249
16704126,0.1511,-0.1747
16712118,0.1978,-0.1386
16720123,0.2341,-0.0984
16728126,0.2572,-0.0493
16736124,0.2635,0.0061
16744123,0.2619,0.0651
16752132,0.2481,0.1211
16760118,0.2187,0.1721
16768124,0.1777,0.2209
16776119,0.1298,0.2678
16784108,0.0758,0.3033
16792120,0.0229,0.3248
16800134,-0.0219,0.3329
16808118,-0.0587,0.3340
16816146,-0.0940,0.3347
16824130,-0.1316,0.3354
16832103,-0.1793,0.3257
16840122,-0.2329,0.2881
16848067,-0.2928,0.2393
16856102,-0.3553,0.1896
16864125,-0.4131,0.1421
16872123,-0.4684,0.0912
16880123,-0.5192,0.0264
16888129,-0.5617,-0.0374
16896127,-0.5860,-0.0995
16904124,-0.5904,-0.1648
16912120,-0.5883,-0.2336
16920138,-0.5666,-0.3079
16928110,-0.5237,-0.3813
16936112,-0.4615,-0.4484
16944116,-0.3886,-0.5055
16952116,-0.3152,-0.5433
16960108,-0.2439,-0.5588
16968101,-0.1706,-0.5594
16976111,-0.0995,-0.5429
16984095,-0.0283,-0.4952
16992114,0.0410,-0.4327
17000096,0.1019,-0.3688
17008091,0.1461,-0.3177
17016101,0.1679,-0.2722
17024092,0.1694,-0.2266
17032117,0.1475,-0.1815
17040118,0.1020,-0.1364
17048119,0.0414,-0.0914
17056113,-0.0309,-0.0509
17064108,-0.0906,-0.0314
17072113,-0.1207,-0.0304
17080106,-0.1371,-0.0289
17088119,-0.1440,-0.0288
17096088,-0.1478,-0.0284
17104119,-0.1506,-0.0287
17112096,-0.1528,-0.0296
17120095,-0.1543,-0.0340
17128113,-0.1552,-0.0377
17136103,-0.1554,-0.0391
17144094,-0.1554,-0.0398
17152097,-0.1556,-0.0398
17160088,-0.1551,-0.0400
17168096,-0.1442,-0.0398
17176118,-0.1043,-0.0337
17184137,-0.1065,-0.0338
17192120,-0.1060,-0.0338
17200105,-0.1063,-0.0338
17208097,-0.1063,-0.0337
17216096,-0.1064,-0.0337
17224128,-0.1061,-0.0339
17232108,-0.1064,-0.0338
17240117,-0.1062,-0.0339
17248125,-0.1062,-0.0338
17256133,-0.1062,-0.0339
17264099,-0.1061,-0.0336
17272119,-0.1063,-0.0339
17280096,-0.1064,-0.0337
17288124,-0.1063,-0.0337
17296099,-0.1063,-0.0342
17304127,-0.1065,-0.0338
17312099,-0.1061,-0.0339
17320139,-0.1061,-0.0335
17328136,-0.1064,-0.0330
17336130,-0.1056,-0.0320
17344131,-0.1039,-0.0308
17352136,-0.0986,-0.0300
17360101,-0.0940,-0.0292
17368118,-0.0919,-0.0286
17376103,-0.0912,-0.0287
17384126,-0.0897,-0.0285
17392131,-0.0863,-0.0284
17400123,-0.0829,-0.0285
17408124,-0.0792,-0.0285
17416104,-0.0753,-0.0287
17424137,-0.0715,-0.0289
17432103,-0.0678,-0.0286
17440100,-0.0664,-0.0285
17448104,-0.0660,-0.0285
17456133,-0.0661,-0.0287
17464117,-0.0660,-0.0286
17472138,-0.0686,-0.0285
17480128,-0.0861,-0.0284
17488134,-0.0870,-0.0286
17496113,-0.0909,-0.0284
17504135,-0.0916,-0.0287
17512107,-0.0920,-0.0285
17520142,-0.0922,-0.0283
17528143,-0.0921,-0.0285
17536142,-0.0920,-0.0285
17544119,-0.0920,-0.0287
17552143,-0.1008,-0.0286
17560106,-0.1188,-0.0286
17568128,-0.1260,-0.0285
17576115,-0.1307,-0.0284
17584121,-0.1331,-0.0285
17592129,-0.1352,-0.0284
17600144,-0.1360,-0.0286
17608129,-0.1370,-0.0286
17616108,-0.1396,-0.0286
17624139,-0.1419,-0.0283
17632127,-0.1436,-0.0285
17640148,-0.1455,-0.0284
17648122,-0.1472,-0.0283
17656134,-0.1488,-0.0206
17664122,-0.1491,-0.0083
17672137,-0.1495,0.0066
17680138,-0.1494,0.0217
17688130,-0.1494,0.0429
17696112,-0.1516,0.0716
17704164,-0.1558,0.1054
17712118,-0.1616,0.1441
17720149,-0.1687,0.1854
17728143,-0.1765,0.2316
17736152,-0.1846,0.2867
17744120,-0.1908,0.3492
17752132,-0.1928,0.4085
17760143,-0.1929,0.4612
17768150,-0.1917,0.5062
17776143,-0.1819,0.5429
17784159,-0.1675,0.5696
17792147,-0.1528,0.5847
17800154,-0.1376,0.5887
17808152,-0.1172,0.5890
17816158,-0.0938,0.5892
17824149,-0.0685,0.5890
17832121,-0.0422,0.5878
17840107,-0.0144,0.5676
17848119,0.0131,0.5357
17856122,0.0393,0.4932
17864121,0.0649,0.4474
17872114,0.0916,0.4005
17880129,0.1190,0.3542
17888124,0.1473,0.3069
17896116,0.1787,0.2665
17904138,0.2136,0.2304
17912117,0.2554,0.1943
17920127,0.3017,0.1668
17928149,0.3489,0.1452
17936139,0.3909,0.1279
17944148,0.4263,0.1115
17952164,0.4511,0.0934
17960152,0.4644,0.0718
17968157,0.4676,0.0439
17976152,0.4682,0.0128
17984159,0.4668,-0.0194
17992141,0.4518,-0.0594
18000112,0.4223,-0.1040
18008170,0.3714,-0.1478
18016166,0.3004,-0.1858
18024177,0.2151,-0.2195
18032154,0.1198,-0.2459
18040152,0.0235,-0.2629
18048147,-0.0647,-0.2667
18056150,-0.1422,-0.2689
18064153,-0.2080,-0.2823
18072160,-0.2639,-0.3208
18080150,-0.3097,-0.3747
18088176,-0.3436,-0.4346
18096167,-0.3642,-0.4919
18104178,-0.3710,-0.5458
18112175,-0.3701,-0.6038
18120166,-0.3571,-0.6650
18128147,-0.3288,-0.7278
18136181,-0.2909,-0.7879
18144139,-0.2452,-0.8408
18152179,-0.1958,-0.8736
18160163,-0.1422,-0.8877
18168182,-0.0838,-0.8900
18176172,-0.0215,-0.8898
18184180,0.0430,-0.8923
18192177,0.1095,-0.8669
18200183,0.1792,-0.8133
18208177,0.2518,-0.7407
18216140,0.3233,-0.6621
18224175,0.3861,-0.5841
18232173,0.4321,-0.5069
18240174,0.4595,-0.4221
18248151,0.4701,-0.3301
18256156,0.4701,-0.2379
18264144,0.4658,-0.1472
18272136,0.4456,-0.0557
18280136,0.4148,0.0263
18288138,0.3723,0.0961
18296144,0.3220,0.1525
18304143,0.2643,0.1976
18312129,0.2001,0.2329
18320151,0.1340,0.2595
18328153,0.0660,0.2740
18336159,-0.0061,0.2765
18344151,-0.0771,0.2773
18352167,-0.1456,0.2702
18360159,-0.2113,0.2440
18368155,-0.2676,0.2141
18376140,-0.3182,0.1790
18384141,-0.3593,0.1490
18392163,-0.3938,0.1161
18400168,-0.4201,0.0786
18408173,-0.4405,0.0391
18416171,-0.4571,-0.0014
18424164,-0.4706,-0.0406
18432153,-0.4783,-0.0826
18440164,-0.4783,-0.1351
18448171,-0.4731,-0.1943
18456178,-0.4443,-0.2658
18464164,-0.3976,-0.3402
18472176,-0.3407,-0.4066
18480162,-0.2769,-0.4604
18488177,-0.2112,-0.4972
18496179,-0.1448,-0.5172
18504184,-0.0805,-0.5234
18512165,-0.0176,-0.5238
18520178,0.0417,-0.5206
18528162,0.0994,-0.4883
18536154,0.1544,-0.4467
18544147,0.2033,-0.3986
18552150,0.2440,-0.3445
18560147,0.2702,-0.2819
18568152,0.2768,-0.2043
18576151,0.2747,-0.1198
18584151,0.2681,-0.0247
18592145,0.2537,0.0713
18600155,0.2313,0.1596
18608146,0.2025,0.2358
18616144,0.1701,0.3064
18624150,0.1329,0.3620
18632131,0.0919,0.4020
18640141,0.0447,0.4269
18648160,-0.0101,0.4361
18656150,-0.0688,0.4366
18664140,-0.1318,0.4239
18672158,-0.2048,0.3765
18680159,-0.2787,0.3178
18688160,-0.3485,0.2607
18696149,-0.3945,0.2171
18704160,-0.4434,0.1581
18712161,-0.4828,0.0945
18720159,-0.5119,0.0307
18728162,-0.5323,-0.0333
18736159,-0.5426,-0.0981
18744155,-0.5435,-0.1689
18752161,-0.5395,-0.2452
18760182,-0.5132,-0.3310
18768165,-0.4717,-0.4138
18776159,-0.4185,-0.4842
18784166,-0.3542,-0.5431
18792156,-0.2849,-0.5812
18800164,-0.2127,-0.5975
18808184,-0.1407,-0.6001
18816164,-0.0714,-0.5971
18824162,-0.0034,-0.5585
18832155,0.0644,-0.5023
18840157,0.1268,-0.4340
18848153,0.1825,-0.3652
18856187,0.2219,-0.2965
18864167,0.2341,-0.2270
18872190,0.2213,-0.1601
18880183,0.1682,-0.0976
18888193,0.0858,-0.0416
18896183,-0.0130,-0.0060
18904195,-0.0949,-0.0005
18912192,-0.1353,0.0026
18920165,-0.1499,0.0062
18928166,-0.1589,0.0069
18936165,-0.1637,0.0070
18944167,-0.1660,0.0067
18952175,-0.1680,0.0013
18960192,-0.1700,-0.0079
18968175,-0.1714,-0.0147
18976188,-0.1714,-0.0193
18984162,-0.1715,-0.0225
18992188,-0.1714,-0.0260
19000174,-0.1707,-0.0289
19008190,-0.1690,-0.0315
19016172,-0.1649,-0.0338
19024190,-0.1606,-0.0346
19032168,-0.1281,-0.0345
19040192,-0.1039,-0.0270
19048190,-0.1046,-0.0270
19056203,-0.1048,-0.0272
19064226,-0.1048,-0.0271
19072200,-0.1044,-0.0269
19080156,-0.1047,-0.0268
19088180,-0.1044,-0.0269
19096176,-0.1046,-0.0270
19104177,-0.1049,-0.0267
19112164,-0.1172,-0.0266
19120178,-0.1264,-0.0262
19128163,-0.1346,-0.0201
19136181,-0.1432,-0.0118
19144175,-0.1505,-0.0014
19152168,-0.1568,0.0088
19160197,-0.1676,0.0260
19168183,-0.1836,0.0469
19176164,-0.2060,0.0728
19184176,-0.2348,0.1022
19192198,-0.2667,0.1322
19200164,-0.3015,0.1642
19208197,-0.3390,0.1996
19216214,-0.3746,0.2365
19224201,-0.4045,0.2737
19232192,-0.4319,0.3113
19240202,-0.4577,0.3491
19248195,-0.4798,0.3877
19256206,-0.4977,0.4270
19264191,-0.5130,0.4712
19272207,-0.5268,0.5298
19280199,-0.5314,0.6065
19288207,-0.5305,0.6947
19296197,-0.5306,0.7776
19304205,-0.5304,0.7780
19312203,-0.5306,0.7784
19320218,-0.5304,0.7786
19328193,-0.5304,0.7786
19336207,-0.5304,0.7787
19344215,-0.5305,0.7790
19352208,-0.5306,0.7787
19360202,-0.5308,0.7792
19368207,-0.5286,0.7792
19376203,-0.5096,0.7850
19384178,-0.4801,0.7950
19392208,-0.4419,0.8065
19400185,-0.3876,0.8229
19408207,-0.3193,0.8445
19416214,-0.2457,0.8685
19424223,-0.1697,0.8948
19432191,-0.0828,0.9198
19440222,-0.0595,0.9213
19448192,-0.0414,0.9217
19456216,-0.0196,0.9222
19464184,-0.0056,0.9198
19472215,0.0098,0.9152
19480188,0.0271,0.9101
19488214,0.0451,0.9047
19496210,0.0695,0.8965
19504214,0.1010,0.8858
19512213,0.1371,0.8724
19520199,0.1831,0.8565
19528206,0.2273,0.8419
19536197,0.2848,0.8215
19544207,0.3374,0.8011
19552218,0.3904,0.7807
19560204,0.4431,0.7586
19568200,0.5052,0.7301
19576214,0.5473,0.7086
19584221,0.5614,0.6985
19592213,0.5618,0.6983
19600219,0.5615,0.6982
19608215,0.5618,0.6981
19616216,0.5612,0.6976
19624215,0.5615,0.6941
19632210,0.5639,0.6790
19640216,0.5713,0.6537
19648209,0.5854,0.6128
19656241,0.5934,0.5733
19664215,0.5966,0.5417
19672222,0.5992,0.5110
19680195,0.6050,0.4750
19688221,0.6159,0.4371
19696220,0.6291,0.3880
19704223,0.6432,0.3327
19712196,0.6583,0.2671
19720206,0.6770,0.1939
19728219,0.7048,0.1115
19736206,0.7414,0.0232
19744218,0.7423,-0.0026
19752206,0.7425,-0.0209
19760221,0.7419,-0.0228
19768202,0.7422,-0.0233
19776189,0.7416,-0.0249
19784190,0.7391,-0.0352
19792196,0.7323,-0.0571
19800205,0.7222,-0.0960
19808204,0.7074,-0.1527
19816202,0.6906,-0.2178
19824200,0.6740,-0.2876
19832196,0.6590,-0.3629
19840203,0.6433,-0.4459
19848187,0.6260,-0.5219
19856207,0.6097,-0.5875
19864225,0.5921,-0.6538
19872212,0.5766,-0.7062
19880223,0.5637,-0.7491
19888229,0.5638,-0.7511
19896228,0.5630,-0.7516
19904229,0.5613,-0.7516
19912200,0.5477,-0.7569
19920228,0.5262,-0.7665
19928221,0.4969,-0.7776
19936209,0.4557,-0.7904
19944227,0.4078,-0.8067
19952214,0.3566,-0.8250
19960226,0.2989,-0.8460
19968198,0.2402,-0.8653
19976204,0.1807,-0.8842
19984210,0.1236,-0.9017
19992199,0.0688,-0.9207
20000206,0.0146,-0.9388
20008205,-0.0372,-0.9560
20016202,-0.0790,-0.9678
20024200,-0.0910,-0.9689
20032203,-0.1044,-0.9698
20040202,-0.1123,-0.9704
20048199,-0.1199,-0.9713
20056204,-0.1299,-0.9719
20064199,-0.1432,-0.9724
20072203,-0.1610,-0.9688
20080190,-0.1854,-0.9610
20088205,-0.2148,-0.9512
20096196,-0.2523,-0.9392
20104205,-0.2974,-0.9245
20112197,-0.3472,-0.9082
20120211,-0.4017,-0.8904
20128200,-0.4615,-0.8701
20136207,-0.5268,-0.8488
20144200,-0.6016,-0.8230
20152219,-0.6777,-0.7978
20160212,-0.7497,-0.7733
20168206,-0.7753,-0.7609
20176215,-0.7764,-0.7606
20184199,-0.7772,-0.7605
20192236,-0.7795,-0.7568
20200227,-0.7856,-0.7311
20208241,-0.7907,-0.6976
20216223,-0.7992,-0.6614
20224216,-0.8105,-0.6266
20232215,-0.8213,-0.5947
20240219,-0.8293,-0.5668
20248206,-0.8372,-0.5376
20256223,-0.8449,-0.5020
20264238,-0.8513,-0.4652
20272222,-0.8580,-0.4250
20280212,-0.8657,-0.3797
20288223,-0.8764,-0.3217
20296213,-0.8915,-0.2530
20304232,-0.9067,-0.1788
20312224,-0.9244,-0.1129
20320228,-0.9435,-0.0468
20328217,-0.9478,-0.0308
20336226,-0.9481,-0.0282
20344221,-0.9481,-0.0265
20352219,-0.9482,-0.0242
20360245,-0.9484,-0.0213
20368218,-0.9483,-0.0192
20376242,-0.9485,-0.0181
20384242,-0.9485,-0.0171
20392242,-0.9486,-0.0158
20400233,-0.9487,-0.0137
20408243,-0.9523,-0.0117
20416246,-0.9578,-0.0098
20424298,-0.9606,-0.0093
20432237,-0.9607,-0.0088
20440225,-0.9602,-0.0082
20448217,-0.9589,-0.0063
20456221,-0.9573,-0.0034
20464211,-0.9553,0.0005
20472226,-0.9527,0.0067
20480227,-0.9488,0.0175
20488249,-0.9419,0.0415
20496223,-0.9294,0.0954
20504242,-0.9063,0.1931
20512234,-0.8745,0.3306
20520231,-0.8210,0.5140
20528250,-0.7623,0.6874
20536238,-0.7596,0.6933
20544252,-0.7597,0.6935
20552221,-0.7595,0.6938
20560225,-0.7595,0.6934
20568235,-0.7598,0.6933
20576226,-0.7598,0.6932
20584220,-0.7596,0.6935
20592225,-0.7597,0.6932
20600234,-0.7598,0.6936
20608221,-0.7595,0.6935
20616223,-0.7550,0.6935
20624223,-0.7269,0.7052
20632217,-0.6911,0.7196
20640221,-0.6561,0.7320
